customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
CUST061450,328,1,54.34,2,3,1,6,At Risk
CUST061451,268,2,137.23000000000002,3,4,3,10,Loyal Customers
CUST061452,44,1,45.85,5,3,1,9,Potential Loyalists
CUST061453,71,3,196.58,5,5,4,14,Champions
CUST061454,108,1,44.190000000000005,4,3,1,8,Potential Loyalists
CUST061455,129,3,273.15,4,5,5,14,Champions
CUST061456,73,3,209.03,5,5,4,14,Champions
CUST061457,80,4,360.86,5,5,5,15,Champions
CUST061458,181,1,48.89,4,3,1,8,Potential Loyalists
CUST061460,140,1,569.29,4,3,5,12,Loyal Customers
CUST061462,120,1,222.71,4,3,4,11,Loyal Customers
CUST061463,570,1,35.78,1,3,1,5,At Risk
CUST061465,577,2,250.98,1,4,4,9,Potential Loyalists
CUST061466,448,1,102.74,2,3,2,7,Potential Loyalists
CUST061467,343,2,133.86,2,4,3,9,Potential Loyalists
CUST061468,50,4,332.73,5,5,5,15,Champions
CUST061470,412,1,93.94999999999999,2,3,2,7,Potential Loyalists
CUST061471,620,1,22.02,1,3,1,5,At Risk
CUST061472,97,3,169.73,4,5,3,12,Loyal Customers
CUST061473,444,1,135.18,2,3,3,8,Potential Loyalists
CUST061476,273,3,442.90999999999997,3,5,5,13,Champions
CUST061477,53,2,73.97,5,4,2,11,Loyal Customers
CUST061478,100,2,465.00000000000006,4,4,5,13,Champions
CUST061479,210,3,317.06,3,5,5,13,Champions
CUST061480,644,1,85.1,1,3,2,6,At Risk
CUST061481,446,1,43.0,2,3,1,6,At Risk
CUST061482,326,2,165.14,2,4,3,9,Potential Loyalists
CUST061483,360,2,293.62,2,4,5,11,Loyal Customers
CUST061485,264,2,126.50999999999999,3,4,3,10,Loyal Customers
CUST061486,98,5,602.22,4,5,5,14,Champions
CUST061489,582,1,127.95,1,3,3,7,Potential Loyalists
CUST061490,479,1,89.32,1,3,2,6,At Risk
CUST061491,560,1,96.5,1,3,2,6,At Risk
CUST061492,281,2,239.5,3,4,4,11,Loyal Customers
CUST061493,44,1,51.45,5,3,1,9,Potential Loyalists
CUST061494,496,1,50.61,1,3,1,5,At Risk
CUST061495,546,1,76.58,1,3,2,6,At Risk
CUST061496,337,1,147.8,2,3,3,8,Potential Loyalists
CUST061497,431,2,140.43,2,4,3,9,Potential Loyalists
CUST061498,167,1,68.53,4,3,1,8,Potential Loyalists
CUST061501,640,1,41.900000000000006,1,3,1,5,At Risk
CUST061503,238,2,165.29000000000002,3,4,3,10,Loyal Customers
CUST061505,535,1,95.62,1,3,2,6,At Risk
CUST061506,393,1,37.57,2,3,1,6,At Risk
CUST061507,269,1,108.69999999999999,3,3,2,8,Potential Loyalists
CUST061508,372,2,231.25,2,4,4,10,Loyal Customers
CUST061509,645,1,122.44,1,3,3,7,Potential Loyalists
CUST061510,675,1,189.72,1,3,4,8,Potential Loyalists
CUST061513,179,2,237.17000000000002,4,4,4,12,Loyal Customers
CUST061514,24,1,184.48999999999998,5,3,4,12,Loyal Customers
CUST061515,163,2,124.12,4,4,3,11,Loyal Customers
CUST061516,334,4,592.5699999999999,2,5,5,12,Loyal Customers
CUST061517,254,3,242.71,3,5,4,12,Loyal Customers
CUST061518,37,5,391.5,5,5,5,15,Champions
CUST061519,31,1,92.64,5,3,2,10,Loyal Customers
CUST061520,183,2,159.58,4,4,3,11,Loyal Customers
CUST061521,466,2,135.28,2,4,3,9,Potential Loyalists
CUST061523,164,1,39.09,4,3,1,8,Potential Loyalists
CUST061524,247,1,87.24000000000001,3,3,2,8,Potential Loyalists
CUST061525,422,2,252.29000000000002,2,4,4,10,Loyal Customers
CUST061526,513,2,475.19000000000005,1,4,5,10,Loyal Customers
CUST061527,345,2,104.27,2,4,2,8,Potential Loyalists
CUST061528,395,1,44.370000000000005,2,3,1,6,At Risk
CUST061529,696,1,137.35999999999999,1,3,3,7,Potential Loyalists
CUST061530,266,1,25.58,3,3,1,7,Potential Loyalists
CUST061531,249,1,136.91,3,3,3,9,Potential Loyalists
CUST061532,24,1,110.97,5,3,2,10,Loyal Customers
CUST061535,297,1,115.97,3,3,3,9,Potential Loyalists
CUST061536,175,4,364.66,4,5,5,14,Champions
CUST061537,151,2,113.08,4,4,3,11,Loyal Customers
CUST061540,377,1,176.86,2,3,4,9,Potential Loyalists
CUST061541,397,2,122.13,2,4,3,9,Potential Loyalists
CUST061542,29,2,258.68,5,4,4,13,Champions
CUST061544,237,2,199.29000000000002,3,4,4,11,Loyal Customers
CUST061546,262,1,43.78,3,3,1,7,Potential Loyalists
CUST061549,368,2,263.26,2,4,4,10,Loyal Customers
CUST061550,30,4,245.58999999999997,5,5,4,14,Champions
CUST061552,163,1,119.75999999999999,4,3,3,10,Loyal Customers
CUST061553,228,2,150.81,3,4,3,10,Loyal Customers
CUST061554,657,1,216.04,1,3,4,8,Potential Loyalists
CUST061557,188,2,114.53999999999999,3,4,3,10,Loyal Customers
CUST061558,376,1,38.45,2,3,1,6,At Risk
CUST061559,354,1,63.1,2,3,1,6,At Risk
CUST061561,588,1,37.45,1,3,1,5,At Risk
CUST061562,645,1,82.28,1,3,2,6,At Risk
CUST061563,237,1,100.96000000000001,3,3,2,8,Potential Loyalists
CUST061564,71,2,158.58,5,4,3,12,Loyal Customers
CUST061568,481,1,261.76,1,3,4,8,Potential Loyalists
CUST061569,193,2,82.95,3,4,2,9,Potential Loyalists
CUST061572,551,2,89.85,1,4,2,7,Potential Loyalists
CUST061573,342,1,288.22,2,3,5,10,Loyal Customers
CUST061574,379,1,77.86,2,3,2,7,Potential Loyalists
CUST061575,3,2,131.47,5,4,3,12,Loyal Customers
CUST061576,672,1,50.800000000000004,1,3,1,5,At Risk
CUST061579,34,2,170.82999999999998,5,4,4,13,Champions
CUST061580,250,2,118.82,3,4,3,10,Loyal Customers
CUST061581,458,1,174.71,2,3,4,9,Potential Loyalists
CUST061583,292,1,97.52,3,3,2,8,Potential Loyalists
CUST061584,58,2,126.09,5,4,3,12,Loyal Customers
CUST061585,597,1,107.53,1,3,2,6,At Risk
CUST061586,495,1,211.83,1,3,4,8,Potential Loyalists
CUST061587,28,4,636.64,5,5,5,15,Champions
CUST061588,363,2,336.64,2,4,5,11,Loyal Customers
CUST061589,43,2,208.39999999999998,5,4,4,13,Champions
CUST061590,520,1,91.5,1,3,2,6,At Risk
CUST061592,110,3,263.67,4,5,5,14,Champions
CUST061593,308,1,408.27000000000004,2,3,5,10,Loyal Customers
CUST061594,421,3,404.65000000000003,2,5,5,12,Loyal Customers
CUST061595,332,1,103.24,2,3,2,7,Potential Loyalists
CUST061596,58,2,153.45,5,4,3,12,Loyal Customers
CUST061597,651,1,28.909999999999997,1,3,1,5,At Risk
CUST061599,570,1,171.87,1,3,4,8,Potential Loyalists
CUST061600,52,4,366.84000000000003,5,5,5,15,Champions
CUST061601,101,4,258.43,4,5,4,13,Champions
CUST061602,177,2,197.3,4,4,4,12,Loyal Customers
CUST061603,445,1,51.22,2,3,1,6,At Risk
CUST061604,112,2,96.21000000000001,4,4,2,10,Loyal Customers
CUST061607,650,2,174.57999999999998,1,4,4,9,Potential Loyalists
CUST061608,618,1,126.03999999999999,1,3,3,7,Potential Loyalists
CUST061609,221,3,286.9,3,5,5,13,Champions
CUST061610,346,2,168.97000000000003,2,4,3,9,Potential Loyalists
CUST061613,59,2,166.1,5,4,3,12,Loyal Customers
CUST061616,289,2,205.32999999999998,3,4,4,11,Loyal Customers
CUST061617,39,2,82.08,5,4,2,11,Loyal Customers
CUST061618,127,2,196.55,4,4,4,12,Loyal Customers
CUST061619,487,1,124.57000000000001,1,3,3,7,Potential Loyalists
CUST061622,354,2,122.22,2,4,3,9,Potential Loyalists
CUST061623,115,2,160.82,4,4,3,11,Loyal Customers
CUST061625,112,2,111.9,4,4,2,10,Loyal Customers
CUST061627,685,1,47.75,1,3,1,5,At Risk
CUST061628,145,1,275.04,4,3,5,12,Loyal Customers
CUST061629,696,1,77.0,1,3,2,6,At Risk
CUST061630,455,2,136.81,2,4,3,9,Potential Loyalists
CUST061631,55,2,127.4,5,4,3,12,Loyal Customers
CUST061632,13,1,82.33,5,3,2,10,Loyal Customers
CUST061634,57,1,171.26,5,3,4,12,Loyal Customers
CUST061635,557,1,260.84,1,3,4,8,Potential Loyalists
CUST061636,253,1,88.13999999999999,3,3,2,8,Potential Loyalists
CUST061637,408,1,46.55,2,3,1,6,At Risk
CUST061638,391,1,48.96,2,3,1,6,At Risk
CUST061639,527,1,60.56,1,3,1,5,At Risk
CUST061640,346,1,108.72,2,3,2,7,Potential Loyalists
CUST061642,696,1,149.25,1,3,3,7,Potential Loyalists
CUST061643,44,2,155.87,5,4,3,12,Loyal Customers
CUST061644,76,1,44.3,5,3,1,9,Potential Loyalists
CUST061645,66,3,301.65,5,5,5,15,Champions
CUST061646,315,2,504.61,2,4,5,11,Loyal Customers
CUST061648,29,1,92.59,5,3,2,10,Loyal Customers
CUST061649,216,1,91.82,3,3,2,8,Potential Loyalists
CUST061651,301,2,125.32,3,4,3,10,Loyal Customers
CUST061652,41,1,109.32,5,3,2,10,Loyal Customers
CUST061654,485,1,92.91999999999999,1,3,2,6,At Risk
CUST061657,258,3,237.13,3,5,4,12,Loyal Customers
CUST061659,57,1,47.79,5,3,1,9,Potential Loyalists
CUST061662,206,3,215.48,3,5,4,12,Loyal Customers
CUST061665,691,1,66.09,1,3,1,5,At Risk
CUST061666,524,1,39.75,1,3,1,5,At Risk
CUST061667,462,1,101.72,2,3,2,7,Potential Loyalists
CUST061669,441,1,61.370000000000005,2,3,1,6,At Risk
CUST061670,310,2,165.24,2,4,3,9,Potential Loyalists
CUST061671,457,3,178.76,2,5,4,11,Loyal Customers
CUST061672,418,1,102.64999999999999,2,3,2,7,Potential Loyalists
CUST061674,144,2,128.23000000000002,4,4,3,11,Loyal Customers
CUST061675,279,1,64.81,3,3,1,7,Potential Loyalists
CUST061677,308,1,71.66,2,3,2,7,Potential Loyalists
CUST061678,24,3,230.26000000000002,5,5,4,14,Champions
CUST061679,314,2,145.36,2,4,3,9,Potential Loyalists
CUST061680,525,1,93.69,1,3,2,6,At Risk
CUST061681,690,1,103.58,1,3,2,6,At Risk
CUST061683,609,1,155.34,1,3,3,7,Potential Loyalists
CUST061684,294,2,832.6899999999999,3,4,5,12,Loyal Customers
CUST061685,186,1,34.27,3,3,1,7,Potential Loyalists
CUST061686,256,2,116.74,3,4,3,10,Loyal Customers
CUST061687,241,3,271.74,3,5,5,13,Champions
CUST061689,25,2,93.92,5,4,2,11,Loyal Customers
CUST061690,603,1,41.86,1,3,1,5,At Risk
CUST061691,352,1,93.38,2,3,2,7,Potential Loyalists
CUST061692,670,1,114.00999999999999,1,3,3,7,Potential Loyalists
CUST061693,462,1,251.01,2,3,4,9,Potential Loyalists
CUST061695,24,2,146.22,5,4,3,12,Loyal Customers
CUST061696,147,1,302.7,4,3,5,12,Loyal Customers
CUST061698,73,3,338.74,5,5,5,15,Champions
CUST061699,248,2,369.5,3,4,5,12,Loyal Customers
CUST061700,17,5,376.47,5,5,5,15,Champions
CUST061701,184,3,133.87,3,5,3,11,Loyal Customers
CUST061702,164,3,190.45999999999998,4,5,4,13,Champions
CUST061703,34,1,88.24,5,3,2,10,Loyal Customers
CUST061705,168,1,39.379999999999995,4,3,1,8,Potential Loyalists
CUST061706,311,1,41.870000000000005,2,3,1,6,At Risk
CUST061707,643,1,108.17,1,3,2,6,At Risk
CUST061709,683,1,19.45,1,3,1,5,At Risk
CUST061710,624,2,123.87,1,4,3,8,Potential Loyalists
CUST061711,576,1,107.99000000000001,1,3,2,6,At Risk
CUST061713,338,2,259.88,2,4,4,10,Loyal Customers
CUST061714,19,3,150.65,5,5,3,13,Champions
CUST061715,657,1,28.020000000000003,1,3,1,5,At Risk
CUST061716,104,2,211.99,4,4,4,12,Loyal Customers
CUST061717,478,2,143.17000000000002,1,4,3,8,Potential Loyalists
CUST061719,6,4,303.36,5,5,5,15,Champions
CUST061720,116,4,355.27,4,5,5,14,Champions
CUST061721,104,1,165.15,4,3,3,10,Loyal Customers
CUST061722,124,2,153.20000000000002,4,4,3,11,Loyal Customers
CUST061723,401,1,98.99,2,3,2,7,Potential Loyalists
CUST061724,31,3,254.97000000000003,5,5,4,14,Champions
CUST061725,77,3,837.6500000000001,5,5,5,15,Champions
CUST061726,519,2,127.55,1,4,3,8,Potential Loyalists
CUST061727,516,1,91.91,1,3,2,6,At Risk
CUST061731,65,3,190.09,5,5,4,14,Champions
CUST061733,119,2,63.4,4,4,1,9,Potential Loyalists
CUST061734,140,1,139.70000000000002,4,3,3,10,Loyal Customers
CUST061736,226,1,72.52,3,3,2,8,Potential Loyalists
CUST061737,253,3,201.88,3,5,4,12,Loyal Customers
CUST061739,59,2,115.36,5,4,3,12,Loyal Customers
CUST061740,101,2,114.19999999999999,4,4,3,11,Loyal Customers
CUST061741,369,1,79.17999999999999,2,3,2,7,Potential Loyalists
CUST061742,193,3,240.0,3,5,4,12,Loyal Customers
CUST061743,55,3,383.62,5,5,5,15,Champions
CUST061744,89,2,152.22,4,4,3,11,Loyal Customers
CUST061745,472,2,171.56,1,4,4,9,Potential Loyalists
CUST061748,637,1,631.6999999999999,1,3,5,9,Potential Loyalists
CUST061749,318,1,130.86,2,3,3,8,Potential Loyalists
CUST061750,339,2,377.13,2,4,5,11,Loyal Customers
CUST061751,165,2,210.27999999999997,4,4,4,12,Loyal Customers
CUST061752,16,2,162.55,5,4,3,12,Loyal Customers
CUST061753,212,3,326.11,3,5,5,13,Champions
CUST061755,443,1,29.67,2,3,1,6,At Risk
CUST061756,643,2,115.22999999999999,1,4,3,8,Potential Loyalists
CUST061758,237,2,123.13999999999999,3,4,3,10,Loyal Customers
CUST061759,20,2,188.89,5,4,4,13,Champions
CUST061760,551,1,210.25,1,3,4,8,Potential Loyalists
CUST061761,56,2,369.24,5,4,5,14,Champions
CUST061762,134,3,315.95000000000005,4,5,5,14,Champions
CUST061763,17,2,153.73000000000002,5,4,3,12,Loyal Customers
CUST061764,189,1,50.47,3,3,1,7,Potential Loyalists
CUST061765,45,4,302.91,5,5,5,15,Champions
CUST061766,222,1,55.04,3,3,1,7,Potential Loyalists
CUST061767,153,1,45.129999999999995,4,3,1,8,Potential Loyalists
CUST061768,627,1,180.98000000000002,1,3,4,8,Potential Loyalists
CUST061769,273,1,216.85,3,3,4,10,Loyal Customers
CUST061770,297,1,35.5,3,3,1,7,Potential Loyalists
CUST061771,369,1,35.25,2,3,1,6,At Risk
CUST061772,649,1,108.83,1,3,2,6,At Risk
CUST061775,212,3,311.63,3,5,5,13,Champions
CUST061778,340,1,88.53,2,3,2,7,Potential Loyalists
CUST061779,114,3,570.52,4,5,5,14,Champions
CUST061781,482,1,34.83,1,3,1,5,At Risk
CUST061784,75,2,201.55,5,4,4,13,Champions
CUST061785,29,3,339.96,5,5,5,15,Champions
CUST061786,349,2,90.47,2,4,2,8,Potential Loyalists
CUST061787,77,1,74.34,5,3,2,10,Loyal Customers
CUST061788,51,5,820.03,5,5,5,15,Champions
CUST061789,342,1,240.67000000000002,2,3,4,9,Potential Loyalists
CUST061790,399,1,43.489999999999995,2,3,1,6,At Risk
CUST061791,579,1,49.84,1,3,1,5,At Risk
CUST061792,235,1,93.82000000000001,3,3,2,8,Potential Loyalists
CUST061794,138,4,589.34,4,5,5,14,Champions
CUST061795,75,1,50.28,5,3,1,9,Potential Loyalists
CUST061797,572,1,61.53,1,3,1,5,At Risk
CUST061799,154,3,299.72,4,5,5,14,Champions
CUST061800,500,2,318.7,1,4,5,10,Loyal Customers
CUST061803,184,3,343.36,3,5,5,13,Champions
CUST061804,33,2,173.01,5,4,4,13,Champions
CUST061805,186,2,98.27,3,4,2,9,Potential Loyalists
CUST061806,482,1,66.91,1,3,1,5,At Risk
CUST061807,271,3,765.73,3,5,5,13,Champions
CUST061808,462,2,340.62,2,4,5,11,Loyal Customers
CUST061810,589,1,55.27,1,3,1,5,At Risk
CUST061812,101,2,240.25,4,4,4,12,Loyal Customers
CUST061813,383,2,136.89,2,4,3,9,Potential Loyalists
CUST061815,52,1,89.17,5,3,2,10,Loyal Customers
CUST061816,139,6,518.31,4,5,5,14,Champions
CUST061817,115,2,322.90999999999997,4,4,5,13,Champions
CUST061818,439,1,69.03999999999999,2,3,1,6,At Risk
CUST061821,185,4,405.19000000000005,3,5,5,13,Champions
CUST061822,667,1,129.47,1,3,3,7,Potential Loyalists
CUST061824,63,3,134.58,5,5,3,13,Champions
CUST061825,82,3,333.67,5,5,5,15,Champions
CUST061826,268,3,346.43,3,5,5,13,Champions
CUST061827,17,2,394.18,5,4,5,14,Champions
CUST061829,594,1,108.45,1,3,2,6,At Risk
CUST061830,117,2,253.06,4,4,4,12,Loyal Customers
CUST061831,309,1,46.75,2,3,1,6,At Risk
CUST061832,24,2,237.37,5,4,4,13,Champions
CUST061833,500,1,43.0,1,3,1,5,At Risk
CUST061836,392,3,257.49,2,5,4,11,Loyal Customers
CUST061838,1,1,70.15,5,3,2,10,Loyal Customers
CUST061839,121,2,397.44,4,4,5,13,Champions
CUST061840,144,2,75.21,4,4,2,10,Loyal Customers
CUST061841,90,1,163.29999999999998,4,3,3,10,Loyal Customers
CUST061842,16,4,325.65,5,5,5,15,Champions
CUST061843,117,1,152.71,4,3,3,10,Loyal Customers
CUST061844,678,1,126.06,1,3,3,7,Potential Loyalists
CUST061845,133,3,244.22999999999996,4,5,4,13,Champions
CUST061846,170,3,406.26,4,5,5,14,Champions
CUST061847,196,1,89.08,3,3,2,8,Potential Loyalists
CUST061849,417,1,103.92,2,3,2,7,Potential Loyalists
CUST061850,254,2,168.76,3,4,3,10,Loyal Customers
CUST061852,551,2,101.0,1,4,2,7,Potential Loyalists
CUST061853,103,1,45.86,4,3,1,8,Potential Loyalists
CUST061854,587,1,80.46,1,3,2,6,At Risk
CUST061855,73,4,250.0,5,5,4,14,Champions
CUST061856,355,1,117.19999999999999,2,3,3,8,Potential Loyalists
CUST061858,583,2,461.9,1,4,5,10,Loyal Customers
CUST061859,29,3,602.8299999999999,5,5,5,15,Champions
CUST061860,427,3,348.6,2,5,5,12,Loyal Customers
CUST061861,196,2,336.49,3,4,5,12,Loyal Customers
CUST061863,53,2,114.52,5,4,3,12,Loyal Customers
CUST061864,229,1,91.27000000000001,3,3,2,8,Potential Loyalists
CUST061868,663,1,58.21,1,3,1,5,At Risk
CUST061869,355,2,167.33,2,4,3,9,Potential Loyalists
CUST061871,187,1,123.63999999999999,3,3,3,9,Potential Loyalists
CUST061872,158,1,79.75,4,3,2,9,Potential Loyalists
CUST061874,119,2,110.34,4,4,2,10,Loyal Customers
CUST061876,298,2,190.13,3,4,4,11,Loyal Customers
CUST061877,181,3,286.47,4,5,5,14,Champions
CUST061880,255,2,247.16,3,4,4,11,Loyal Customers
CUST061881,93,1,92.6,4,3,2,9,Potential Loyalists
CUST061884,143,1,43.79,4,3,1,8,Potential Loyalists
CUST061885,428,1,102.6,2,3,2,7,Potential Loyalists
CUST061886,157,3,322.44,4,5,5,14,Champions
CUST061887,1,1,44.99,5,3,1,9,Potential Loyalists
CUST061888,587,1,135.42000000000002,1,3,3,7,Potential Loyalists
CUST061889,454,1,118.42,2,3,3,8,Potential Loyalists
CUST061891,37,2,305.91,5,4,5,14,Champions
CUST061892,334,1,54.32,2,3,1,6,At Risk
CUST061894,97,3,214.61,4,5,4,13,Champions
CUST061895,568,1,55.55,1,3,1,5,At Risk
CUST061896,511,1,241.91,1,3,4,8,Potential Loyalists
CUST061897,324,2,110.68,2,4,2,8,Potential Loyalists
CUST061898,460,1,57.56999999999999,2,3,1,6,At Risk
CUST061899,124,3,190.18,4,5,4,13,Champions
CUST061900,72,3,240.83999999999997,5,5,4,14,Champions
CUST061901,234,2,254.54,3,4,4,11,Loyal Customers
CUST061902,597,1,81.98,1,3,2,6,At Risk
CUST061904,15,2,147.48,5,4,3,12,Loyal Customers
CUST061907,406,2,113.98999999999998,2,4,3,9,Potential Loyalists
CUST061908,143,2,158.05,4,4,3,11,Loyal Customers
CUST061909,343,2,194.76999999999998,2,4,4,10,Loyal Customers
CUST061910,73,2,144.18,5,4,3,12,Loyal Customers
CUST061911,54,1,51.42,5,3,1,9,Potential Loyalists
CUST061913,554,1,89.4,1,3,2,6,At Risk
CUST061914,412,4,300.66,2,5,5,12,Loyal Customers
CUST061915,598,1,68.28999999999999,1,3,1,5,At Risk
CUST061916,271,2,87.53999999999999,3,4,2,9,Potential Loyalists
CUST061918,52,3,272.49,5,5,5,15,Champions
CUST061919,109,1,112.52,4,3,2,9,Potential Loyalists
CUST061920,131,2,466.17,4,4,5,13,Champions
CUST061922,171,3,196.18,4,5,4,13,Champions
CUST061923,630,1,38.230000000000004,1,3,1,5,At Risk
CUST061924,429,1,116.69000000000001,2,3,3,8,Potential Loyalists
CUST061926,327,2,107.9,2,4,2,8,Potential Loyalists
CUST061927,120,1,248.49,4,3,4,11,Loyal Customers
CUST061928,378,1,65.22999999999999,2,3,1,6,At Risk
CUST061929,224,4,275.12,3,5,5,13,Champions
CUST061930,416,1,365.98999999999995,2,3,5,10,Loyal Customers
CUST061931,2,3,254.41000000000003,5,5,4,14,Champions
CUST061933,161,1,236.57999999999998,4,3,4,11,Loyal Customers
CUST061934,123,5,580.66,4,5,5,14,Champions
CUST061935,132,1,126.02,4,3,3,10,Loyal Customers
CUST061936,6,5,641.64,5,5,5,15,Champions
CUST061937,323,1,59.43,2,3,1,6,At Risk
CUST061938,263,2,211.17000000000002,3,4,4,11,Loyal Customers
CUST061939,510,1,275.88,1,3,5,9,Potential Loyalists
CUST061940,102,2,171.07,4,4,4,12,Loyal Customers
CUST061942,155,1,67.27,4,3,1,8,Potential Loyalists
CUST061943,452,1,110.9,2,3,2,7,Potential Loyalists
CUST061944,683,1,297.27,1,3,5,9,Potential Loyalists
CUST061945,410,1,95.28,2,3,2,7,Potential Loyalists
CUST061946,153,1,51.839999999999996,4,3,1,8,Potential Loyalists
CUST061947,172,2,328.36,4,4,5,13,Champions
CUST061948,528,1,66.94,1,3,1,5,At Risk
CUST061949,127,3,234.49,4,5,4,13,Champions
CUST061950,261,1,166.94,3,3,3,9,Potential Loyalists
CUST061951,273,2,176.17000000000002,3,4,4,11,Loyal Customers
CUST061952,422,1,58.010000000000005,2,3,1,6,At Risk
CUST061953,542,1,91.94,1,3,2,6,At Risk
CUST061954,195,3,366.09000000000003,3,5,5,13,Champions
CUST061955,165,1,116.03999999999999,4,3,3,10,Loyal Customers
CUST061957,433,3,150.1,2,5,3,10,Loyal Customers
CUST061958,384,1,135.67000000000002,2,3,3,8,Potential Loyalists
CUST061960,275,2,327.9,3,4,5,12,Loyal Customers
CUST061961,364,1,100.71,2,3,2,7,Potential Loyalists
CUST061962,167,2,101.08,4,4,2,10,Loyal Customers
CUST061964,136,2,68.2,4,4,1,9,Potential Loyalists
CUST061965,28,2,131.47,5,4,3,12,Loyal Customers
CUST061966,494,1,122.86,1,3,3,7,Potential Loyalists
CUST061968,232,2,118.15,3,4,3,10,Loyal Customers
CUST061969,554,1,44.8,1,3,1,5,At Risk
CUST061970,152,2,156.22,4,4,3,11,Loyal Customers
CUST061971,52,2,86.85,5,4,2,11,Loyal Customers
CUST061972,34,1,118.55,5,3,3,11,Loyal Customers
CUST061973,224,1,50.739999999999995,3,3,1,7,Potential Loyalists
CUST061976,5,4,334.77,5,5,5,15,Champions
CUST061978,2,3,228.51999999999998,5,5,4,14,Champions
CUST061979,217,1,94.49,3,3,2,8,Potential Loyalists
CUST061980,448,2,112.21,2,4,2,8,Potential Loyalists
CUST061983,254,1,95.66999999999999,3,3,2,8,Potential Loyalists
CUST061984,251,1,82.42,3,3,2,8,Potential Loyalists
CUST061985,67,1,180.99,5,3,4,12,Loyal Customers
CUST061986,421,1,230.85000000000002,2,3,4,9,Potential Loyalists
CUST061987,307,4,836.6000000000001,3,5,5,13,Champions
CUST061988,226,5,630.79,3,5,5,13,Champions
CUST061989,45,3,132.24,5,5,3,13,Champions
CUST061990,74,1,112.81,5,3,2,10,Loyal Customers
CUST061991,207,2,133.73,3,4,3,10,Loyal Customers
CUST061993,548,2,110.22,1,4,2,7,Potential Loyalists
CUST061994,43,1,335.47,5,3,5,13,Champions
CUST061995,213,1,48.22,3,3,1,7,Potential Loyalists
CUST061997,6,2,100.92,5,4,2,11,Loyal Customers
CUST062000,113,3,486.25000000000006,4,5,5,14,Champions
CUST062001,115,2,139.5,4,4,3,11,Loyal Customers
CUST062002,234,2,149.71,3,4,3,10,Loyal Customers
CUST062003,56,2,225.02,5,4,4,13,Champions
CUST062005,328,1,115.25,2,3,3,8,Potential Loyalists
CUST062006,114,1,187.8,4,3,4,11,Loyal Customers
CUST062008,645,2,166.45000000000002,1,4,3,8,Potential Loyalists
CUST062011,79,1,73.75999999999999,5,3,2,10,Loyal Customers
CUST062012,178,1,61.519999999999996,4,3,1,8,Potential Loyalists
CUST062013,221,2,188.82,3,4,4,11,Loyal Customers
CUST062014,243,2,369.53,3,4,5,12,Loyal Customers
CUST062015,380,2,206.88,2,4,4,10,Loyal Customers
CUST062017,486,1,181.67,1,3,4,8,Potential Loyalists
CUST062020,298,2,179.64,3,4,4,11,Loyal Customers
CUST062021,141,2,288.95,4,4,5,13,Champions
CUST062023,537,1,60.97,1,3,1,5,At Risk
CUST062025,526,1,66.39,1,3,1,5,At Risk
CUST062026,128,1,89.46,4,3,2,9,Potential Loyalists
CUST062027,227,2,114.08,3,4,3,10,Loyal Customers
CUST062028,634,1,92.8,1,3,2,6,At Risk
CUST062029,535,1,117.0,1,3,3,7,Potential Loyalists
CUST062030,92,2,439.42,4,4,5,13,Champions
CUST062031,111,2,150.87,4,4,3,11,Loyal Customers
CUST062032,684,1,111.03,1,3,2,6,At Risk
CUST062033,286,1,103.28999999999999,3,3,2,8,Potential Loyalists
CUST062034,412,1,176.39,2,3,4,9,Potential Loyalists
CUST062038,433,2,140.07999999999998,2,4,3,9,Potential Loyalists
CUST062039,69,1,47.68,5,3,1,9,Potential Loyalists
CUST062040,245,2,136.89000000000001,3,4,3,10,Loyal Customers
CUST062041,85,4,294.82,4,5,5,14,Champions
CUST062045,153,2,80.5,4,4,2,10,Loyal Customers
CUST062046,14,2,767.73,5,4,5,14,Champions
CUST062047,668,1,152.55,1,3,3,7,Potential Loyalists
CUST062049,319,1,72.37,2,3,2,7,Potential Loyalists
